,,,,,,,,,,,,,,,
,"Timed Event: Destruction's Call has a specific start and end time, occurring periodically.",,,,,,,,,,,,,,
,Capture the Flag: The core mechanic involves capturing neutral flags or taking control of enemy-held flags by standing near them for a period.,,,,,,,,,,,,,,
,Point Accumulation: Teams earn points over time for each flag they control. The first team to reach a target score wins the match.,,,,,,,,,,,,,,
,PvP Combat: Engaging and defeating enemy players is essential for controlling flags and preventing the opposing team from scoring.,,,,,,,,,,,,,,
,"Respawning: Players are typically able to respawn after being defeated, allowing for continuous engagement in the battle.",,,,,,,,,,,,,,
,Team-Based Gameplay: Cooperation and coordination within your team are crucial for effectively capturing and defending flags.,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,Flag Prioritization: Identify key flags to capture and defend based on their location and potential to contribute to your score.,,,,,,,,,,,,,,
,Area Control: Work with your team to control strategic areas around flags to prevent enemy capture attempts.,,,,,,,,,,,,,,
,Effective PvP: Engage enemy players to disrupt their flag captures and eliminate threats to your controlled zones.,,,,,,,,,,,,,,
,"Utilize Class Strengths: Different classes excel in different roles (e.g., high damage for offense, crowd control for defense). Coordinate your team composition accordingly.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Diablo Boss Fight,,,,,,,,,,,,,,
,The Diablo Boss Fight is like a Helliquary Boss Fight. It is available all the time in a Location in the North of World's Crown Zone,,,,,,,,,,,,,,
,Core Gameplay,,,,,,,,,,,,,,
,The fight has three stages. You need to use El'Druin (separate skill button) to kill of mobs between the stages to finish the fight faster,,,,,,,,,,,,,,
,Rewards: ,,,,,,,,,,,,,,
,Legendary Item: The first completion each week gets you a guaranteed Legendary Item,,,,,,,,,,,,,,
,Cosmetics: The first overall completion gets you a cosmetic weapon,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Akeba's Ordeal,,,,,,,,,,,,,,
,"A new way to earn Marks for Shadow Clans during the Cycle of Strife. Slay your way through Akeba’s Ordeal, a four player Shadow Clan exclusive fight where you’ll need to strike down two bosses to emerge",,,,,,,,,,,,,,
,triumphant.,,,,,,,,,,,,,,
,"Should you choose to select this fight in higher difficulty levels, the bosses you fight will be empowered by Affixes from Challenge Dungeons.",,,,,,,,,,,,,,
,"Completing Akeba’s Ordeal rewards Marks, strengthening your Shadow Clan during the Cycle of Strife. Completing Akeba’s Ordeal for the first time each week will grant higher rewards and Marks.",,,,,,,,,,,,,,
